release_date,recommend,sentimiento,año_posted
2015,1,2,2015
2015,0,0,2015
2015,0,0,2015
2015,0,2,2015
2015,1,2,2015
2015,0,0,2015
2011,1,2,2015
2001,1,2,2015
2015,0,0,2015
2015,1,2,2015
2015,1,1,2015
2015,1,2,2015
2015,1,1,2015
2015,1,2,2015
2015,1,2,2015
2015,1,1,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,1,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,0,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,1,2015
2015,1,0,2015
2015,1,0,2015
2015,0,0,2015
2015,1,0,2015
2015,1,2,2015
2015,1,0,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2014
2015,1,1,2015
2015,1,1,2015
2014,1,2,2015
2014,1,0,2015
2014,1,0,2015
2014,1,1,2015
2014,1,2,2015
2014,1,0,2015
2014,1,0,2015
2014,1,2,2015
2014,1,0,2015
2014,1,1,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,0,0,2015
2015,1,2,2015
2015,1,0,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,0,2015
2015,1,1,2015
2015,1,2,2015
2015,0,0,2015
2015,1,0,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,0,2015
2015,1,1,2015
2015,1,2,2015
2015,1,2,2015
2015,1,1,2015
2015,1,2,2015
2015,1,2,2015
2015,0,0,2015
2015,0,2,2015
2015,1,0,2015
2015,1,0,2015
2015,1,1,2015
2015,1,2,2015
2015,1,2,2014
2015,1,2,2014
2015,1,2,2015
2015,1,1,2015
2015,0,2,2015
2015,1,2,2015
2015,1,2,2015
2015,0,0,2015
2015,1,0,2014
2015,1,2,2014
2015,1,1,2014
2015,0,1,2015
2015,1,0,2015
2015,1,2,2015
2015,1,2,2014
2015,1,2,2015
2015,1,0,2014
2015,1,2,2015
2015,1,2,2015
2015,1,2,2014
2015,1,2,2015
2015,1,0,2015
2015,1,0,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,0,1,2015
2015,0,1,2015
2015,0,2,2015
2015,1,2,2015
2015,1,1,2015
2015,1,2,2015
2015,1,2,2015
2015,1,0,2015
2015,1,0,2015
2015,1,2,2015
2015,1,2,2015
2015,0,2,2015
2015,1,2,2015
2015,0,1,2015
2015,1,2,2015
2015,1,0,2015
2015,1,2,2015
2015,1,2,2015
2015,1,2,2015
2015,1,1,2015
2006,1,2,2014
2006,1,2,2015
2006,1,1,2014
2006,1,1,2015
2006,1,0,2014
2006,1,2,2015
2014,0,1,2015
2012,0,0,2015
2012,0,1,2014
2012,0,0,2015
2012,0,1,2015
2012,0,1,2015
2012,0,2,2014
2012,0,0,2015
2012,0,1,2015
2012,0,1,2015
2012,0,2,2014
2012,0,0,2015
2012,0,1,2014
2012,0,0,2015
2012,0,1,2015
2012,1,2,2015
2014,0,2,2015
2014,1,1,2015
2014,1,2,2014
2014,1,2,2015
2014,1,2,2015
2014,1,0,2014
2014,1,2,2015
2014,1,0,2014
2014,1,2,2014
2014,1,2,2015
2014,1,2,2015
2014,1,1,2014
2014,1,2,2015
2014,1,1,2014
2014,1,1,2015
2014,1,2,2015
2014,1,2,2015
2014,1,1,2015
2014,1,2,2015
2014,1,1,2015
2014,1,1,2014
2014,1,1,2015
2014,1,2,2015
2014,1,0,2015
2014,1,2,2015
2014,1,2,2014
2014,1,2,2015
2014,1,0,2015
2014,1,2,2015
2014,1,2,2015
2014,1,2,2015
2014,1,2,2015
2014,1,2,2014
2014,1,2,2015
2014,1,2,2015
2014,1,2,2014
2014,1,2,2015
2014,1,1,2015
2014,1,1,2015
2014,1,2,2014
2014,1,2,2015
2014,1,2,2014
2014,1,2,2014
2014,1,2,2015
2014,1,2,2014
2014,1,2,2015
2014,1,2,2015
2014,1,2,2015
2014,1,2,2014
2014,1,2,2015
2014,0,0,2015
2014,1,2,2015
2014,1,0,2015
2014,1,2,2015
2014,1,2,2014
2014,1,2,2014
2014,1,1,2014
2014,1,0,2015
2014,1,1,2014
2014,1,2,2015
2014,1,1,2015
2014,1,2,2015
2014,1,2,2014
2014,1,2,2015
2014,1,2,2015
2014,1,2,2015
2014,1,1,2014
2014,1,0,2015
2014,1,2,2015
2014,1,2,2014
2014,1,2,2014
2014,1,1,2014
2014,1,1,2014
2014,1,1,2014
2014,1,1,2014
2014,1,2,2014
2014,1,1,2015
2014,1,2,2014
2014,1,1,2014
2014,1,1,2014
2014,1,1,2014
2014,1,1,2014
2014,0,0,2015
2014,1,2,2014
2014,1,2,2014
2014,1,0,2014
2014,1,1,2015
2014,1,1,2015
2014,1,2,2015
2014,1,0,2014
2014,1,1,2015
2014,1,2,2015
2014,1,1,2014
2014,0,1,2015
2014,1,2,2015
2014,1,1,2014
2014,1,1,2014
2014,1,1,2014
2014,1,2,2015
2014,1,0,2015
2014,1,2,2014
2014,1,2,2014
2014,1,2,2015
2014,1,0,2015
2014,1,0,2015
2014,1,2,2014
2014,1,2,2014
2014,1,2,2015
2014,1,1,2014
2014,1,0,2015
2014,1,2,2015
2014,1,2,2015
2014,1,2,2015
2014,1,2,2015
2014,1,2,2015
2014,1,2,2014
2014,1,2,2015
2014,1,0,2014
2014,1,2,2015
2014,1,2,2015
2014,0,2,2015
2014,1,0,2015
2014,0,2,2015
2014,1,2,2014
2014,0,2,2015
2014,1,2,2015
2014,0,0,2015
2014,0,2,2014
2014,1,2,2014
2014,0,0,2015
2014,1,2,2014
2014,1,1,2015
2014,1,2,2015
2014,0,0,2015
2014,1,2,2014
2014,1,2,2015
2014,1,2,2015
2014,0,0,2015
2014,1,1,2015
2014,0,0,2015
2014,0,0,2014
2014,1,1,2014
2014,0,0,2015
2014,1,2,2015
2014,1,0,2014
2014,1,2,2014
2014,0,1,2014
2014,1,0,2015
2014,0,0,2015
2014,1,2,2014
2014,0,1,2015
2014,1,2,2014
2014,0,0,2015
2014,1,2,2014
2014,1,1,2015
2014,0,2,2015
2014,1,1,2015
2014,1,2,2014
2014,1,0,2015
2014,1,1,2015
2014,0,0,2015
2014,1,0,2015
2014,0,2,2015
2014,0,1,2015
2014,1,2,2014
2014,1,2,2014
2014,0,2,2015
2014,1,2,2014
2014,1,2,2014
2014,0,1,2015
2014,1,2,2014
2014,0,0,2014
2014,1,2,2014
2014,0,0,2014
2014,1,2,2015
2014,1,2,2015
2014,1,2,2015
2014,0,0,2014
2014,1,2,2015
2014,1,1,2015
2014,1,2,2015
2014,1,2,2015
2014,1,2,2014
2014,1,2,2015
2014,0,2,2014
2014,1,1,2014
2014,0,2,2014
2014,1,1,2014
2014,0,2,2015
2014,0,2,2014
2014,0,0,2015
2014,1,2,2014
2014,1,2,2014
2014,1,1,2014
2014,1,2,2015
2014,1,2,2014
2014,1,2,2014
2014,1,2,2015
2014,0,2,2014
2014,1,2,2014
2014,1,2,2015
2014,0,1,2015
2014,1,2,2015
2014,1,2,2015
2014,1,2,2014
2014,1,2,2015
2014,1,0,2015
2014,0,2,2015
2014,1,1,2014
2014,1,0,2014
2014,0,0,2014
2014,1,1,2014
2014,1,0,2015
2014,1,2,2014
2014,1,0,2014
2014,1,0,2015
2014,1,0,2014
2014,1,2,2015
2014,1,2,2015
2014,1,1,2014
2014,1,1,2014
2014,1,2,2014
2014,0,1,2015
2014,1,2,2014
2014,1,2,2015
2014,1,2,2015
2014,1,1,2014
2014,1,2,2015
2014,1,2,2014
2014,1,1,2015
2014,1,1,2015
2014,1,2,2015
2014,1,2,2014
2014,1,2,2015
2014,1,2,2015
2014,1,2,2015
2014,1,0,2014
2014,1,2,2015
2014,1,2,2015
2014,1,2,2015
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,1,2014
2014,1,1,2015
2014,1,1,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2015
2014,1,2,2014
2014,0,0,2014
2014,1,2,2015
2014,1,0,2015
2014,1,2,2014
2014,1,2,2015
2014,1,2,2015
2014,1,0,2014
2012,1,2,2015
2006,0,0,2014
2010,0,0,2015
2010,1,2,2014
2010,0,1,2015
2010,1,2,2015
2010,1,1,2014
2010,0,0,2014
2010,1,0,2015
2010,1,2,2015
2010,1,2,2014
2010,0,0,2015
2010,1,2,2015
2010,1,2,2014
2010,1,1,2014
2010,1,2,2014
2010,1,1,2014
2010,0,2,2014
2010,1,1,2014
2010,1,1,2014
2010,1,2,2014
2010,1,1,2014
2010,1,2,2014
2010,1,2,2014
2010,1,2,2014
2010,1,1,2015
2010,1,2,2014
2010,1,2,2014
2010,1,1,2015
2010,1,0,2015
2014,1,2,2015
2014,1,2,2014
2014,1,0,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,0,2014
2014,0,0,2014
2014,1,1,2014
2014,0,1,2014
2014,0,2,2014
2014,1,2,2014
2014,1,2,2014
2005,1,2,2015
2005,1,1,2015
2014,1,2,2013
2014,1,0,2014
2014,1,1,2014
2014,1,2,2014
2014,1,1,2015
2014,1,1,2014
2014,1,2,2014
2014,1,1,2014
2014,0,2,2014
2014,1,0,2014
2014,1,2,2015
2014,1,2,2014
2014,1,1,2014
2014,1,0,2015
2014,1,2,2014
2014,1,2,2013
2014,1,0,2014
2014,1,2,2015
2014,1,2,2015
2014,0,1,2014
2014,1,2,2014
2014,1,2,2014
2014,0,0,2014
2014,1,0,2014
2014,1,2,2015
2014,1,2,2014
2014,1,2,2015
2014,1,0,2014
2014,1,0,2015
2014,1,2,2015
2014,1,2,2015
2014,1,2,2015
2014,1,2,2015
2014,1,0,2015
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2015
2014,1,2,2014
2014,1,2,2014
2014,1,0,2015
2014,1,2,2015
2014,1,1,2014
2014,1,0,2015
2014,1,2,2014
2014,1,2,2014
2014,1,1,2014
2014,1,2,2015
2003,1,0,2015
2014,1,2,2015
2014,1,2,2014
2014,1,2,2014
2014,0,1,2015
2014,1,1,2014
2014,1,1,2015
2014,1,2,2015
2014,1,2,2014
2014,0,0,2014
2014,0,0,2015
2014,1,1,2014
2014,1,2,2015
2014,1,0,2015
2014,1,2,2015
2014,1,2,2015
2014,1,2,2015
2014,1,0,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,0,2014
2014,1,2,2015
2014,1,2,2014
2014,1,1,2015
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,0,2014
2014,1,2,2015
2014,1,2,2015
2014,0,2,2015
2014,1,2,2014
2014,1,1,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2015
2014,1,0,2014
2014,1,1,2014
2014,1,2,2015
2014,0,0,2014
2014,1,2,2014
2014,1,0,2015
2014,1,2,2015
2014,0,0,2014
2014,0,1,2014
2014,1,2,2014
2014,1,1,2014
1991,1,2,2015
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2015
2014,1,0,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2015
2014,1,0,2014
2014,1,1,2014
2014,0,2,2015
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,0,2,2015
2014,1,2,2015
2014,1,1,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2015
2014,1,2,2014
2014,1,2,2015
2014,1,1,2014
2014,1,2,2014
2014,1,0,2015
2014,1,2,2015
2003,1,2,2014
2003,1,0,2014
2005,1,2,2015
2014,0,2,2014
2014,0,1,2014
2014,1,1,2014
2014,0,0,2015
2014,0,2,2014
2014,1,1,2014
2014,1,2,2015
2008,1,0,2014
2014,1,2,2014
2014,1,2,2015
2014,1,2,2013
2014,1,0,2015
2014,0,0,2014
2014,1,1,2015
2014,0,0,2014
2014,0,2,2013
2014,1,1,2014
2014,0,2,2013
2014,0,2,2013
2014,0,2,2014
2014,1,2,2013
2014,1,2,2014
2014,0,2,2015
2014,1,2,2013
2014,0,1,2015
2014,0,1,2014
2014,1,2,2014
2014,0,0,2015
2014,0,0,2015
2014,1,2,2013
2014,1,0,2013
2014,1,2,2013
2014,0,1,2014
2014,0,1,2014
2014,0,1,2014
2014,0,1,2014
2014,1,0,2014
2014,1,0,2014
2014,1,2,2014
2014,0,0,2014
2014,0,1,2013
2014,0,0,2014
2014,1,0,2014
2014,1,2,2013
2014,1,2,2014
2014,0,0,2014
2014,0,2,2014
2014,0,0,2013
2014,1,2,2013
2014,0,0,2015
2014,0,0,2014
2014,1,2,2015
2014,0,2,2013
2014,1,2,2014
2014,0,0,2013
2014,0,2,2014
2014,0,0,2014
2014,1,2,2013
2014,1,2,2014
2014,0,0,2013
2014,1,2,2013
2014,1,2,2014
2014,1,1,2014
2014,0,0,2015
2014,1,2,2014
2014,1,2,2014
2014,1,2,2013
2014,0,1,2015
2014,0,0,2013
2014,1,0,2014
2014,0,2,2014
2014,0,0,2013
2014,1,2,2014
2014,1,2,2014
2014,1,1,2015
2014,0,0,2014
2014,1,2,2014
2014,1,2,2014
2014,0,2,2013
2014,0,0,2015
2014,1,1,2014
2014,1,2,2015
2014,1,2,2014
2014,0,0,2013
2014,0,0,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2015
2014,1,2,2015
2014,1,2,2015
2014,1,2,2015
2014,1,1,2014
2014,1,2,2014
2014,1,1,2014
2014,1,0,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,1,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,1,2015
2014,1,1,2014
2014,1,0,2014
2014,1,2,2014
2014,1,2,2014
2014,1,1,2014
2014,1,1,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,1,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,1,2014
2014,1,2,2014
2014,1,2,2014
2011,1,2,2015
2014,1,2,2015
2014,1,1,2014
2014,1,0,2014
2011,0,0,2015
2011,1,2,2014
2011,1,2,2015
2011,1,2,2015
2011,1,2,2015
2011,1,2,2015
2011,1,1,2014
2011,1,2,2014
2011,1,2,2014
2011,1,2,2015
2011,1,2,2015
2014,1,2,2015
2014,1,1,2014
2014,0,1,2015
2014,1,1,2014
2014,1,1,2015
2008,1,1,2014
2008,1,2,2014
2014,0,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2015
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,0,2014
2014,0,2,2014
2014,1,1,2014
2014,1,0,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,2,2014
2014,1,0,2014
2014,1,0,2014
2014,1,2,2015
2014,1,2,2014
2014,1,2,2015
0,1,2,2015
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,0,2014
2013,1,0,2014
2013,1,0,2014
2013,1,0,2014
2013,1,0,2014
2013,1,0,2014
2013,1,0,2014
2013,1,0,2014
2013,1,0,2014
2013,1,1,2014
2013,1,2,2014
2013,1,2,2014
2013,1,0,2014
2013,1,0,2014
2013,1,0,2014
2013,1,0,2014
2013,1,2,2014
2013,1,0,2014
2013,1,2,2014
2013,1,1,2015
2013,1,1,2014
2013,1,2,2014
2013,1,2,2014
2013,1,1,2013
2013,1,2,2014
2013,0,0,2014
2013,1,2,2015
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,1,2015
2013,1,2,2013
2013,1,1,2013
2013,1,2,2014
2013,1,0,2014
2013,1,2,2014
2013,1,1,2014
2013,0,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,1,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,0,2014
2013,1,1,2013
2013,1,0,2014
2013,1,2,2014
2013,1,0,2014
2013,1,2,2013
2013,1,2,2013
2013,0,0,2015
2013,1,1,2013
2013,1,0,2013
2013,1,2,2015
2013,1,2,2015
2013,1,1,2013
2013,1,1,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,0,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,0,2014
2013,1,2,2014
2013,1,2,2014
2013,0,0,2015
2013,1,2,2014
2013,1,2,2014
2013,1,1,2014
2013,1,0,2014
2013,1,2,2013
2013,1,2,2015
2013,1,1,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,1,2013
2013,1,2,2013
2013,1,2,2014
2013,1,1,2014
2013,1,1,2015
2013,1,2,2014
2013,1,1,2013
2013,1,1,2013
2013,1,0,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2015
2013,0,0,2014
2013,0,2,2015
2013,0,2,2015
2013,1,2,2015
2013,1,2,2014
2013,1,2,2015
2013,1,0,2014
2013,1,2,2013
2013,1,2,2015
2013,1,2,2014
2013,1,1,2014
2013,1,2,2013
2013,1,2,2013
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,1,1,2014
2013,1,2,2013
2013,1,0,2014
2013,1,2,2015
2013,1,1,2013
2013,1,2,2014
2013,1,1,2014
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,0,0,2013
2013,1,2,2015
2013,1,2,2015
2013,1,2,2013
2013,1,2,2014
2013,1,0,2014
2013,1,2,2014
2010,1,2,2015
2013,0,2,2014
2013,1,2,2014
2013,1,2,2014
2001,0,0,2014
2000,0,2,2015
2003,0,0,2015
2003,1,1,2015
2003,1,1,2015
2003,0,0,2014
2003,1,1,2014
2003,1,2,2014
2003,1,2,2014
2003,1,2,2015
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,1,2015
2013,1,1,2015
2013,1,1,2015
2013,1,1,2015
2013,1,2,2015
2013,1,2,2015
2013,1,1,2015
2013,0,2,2013
2013,1,2,2015
2013,1,1,2015
2013,1,2,2014
2013,0,0,2014
2013,0,2,2015
2013,0,0,2014
2013,1,1,2014
2013,1,2,2015
2013,0,0,2014
2013,1,2,2014
2013,0,1,2015
2013,1,0,2015
2013,0,2,2015
2013,0,1,2015
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,0,2015
2013,1,2,2014
2013,1,1,2013
2013,1,1,2013
2013,1,1,2013
2013,1,1,2013
2013,1,2,2013
2013,1,0,2015
2013,0,0,2014
2013,1,2,2015
2013,1,2,2014
2013,0,2,2014
2013,0,0,2013
2013,1,0,2015
2013,1,2,2013
2013,1,2,2015
2013,0,1,2014
2013,1,2,2013
2013,0,0,2015
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,0,0,2015
2013,1,2,2013
2013,1,2,2013
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,0,0,2014
2013,1,1,2014
2013,0,0,2015
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,0,1,2014
2013,1,2,2014
2013,1,2,2013
2013,0,0,2015
2013,1,1,2014
2013,1,2,2014
2013,1,1,2014
2013,1,1,2015
2013,0,0,2015
2013,0,2,2015
2013,1,2,2014
2013,1,2,2015
2013,1,0,2015
2013,1,1,2014
2013,1,1,2014
2013,1,1,2014
2013,1,2,2015
2013,1,2,2015
2013,1,0,2015
2013,1,1,2014
2013,0,2,2015
2013,1,1,2015
2013,0,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,1,2015
2013,1,1,2013
2013,1,2,2014
2013,1,1,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,0,0,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2013
2013,0,2,2015
2013,1,0,2014
2013,0,2,2015
2013,1,2,2015
2013,1,2,2013
2013,1,2,2014
2013,1,2,2013
2013,1,0,2014
2013,0,1,2013
2013,1,1,2013
2013,1,2,2014
2013,0,0,2014
2013,0,2,2013
2013,1,0,2015
2013,1,2,2014
2013,1,2,2014
2013,0,2,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,1,2013
2013,1,0,2015
2013,1,2,2013
2013,1,2,2013
2013,0,0,2013
2013,1,0,2014
2013,1,0,2014
2013,0,2,2015
2013,1,2,2013
2013,1,1,2014
2013,0,0,2013
2013,1,0,2015
2013,1,2,2015
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,0,0,2015
2013,1,2,2014
2013,1,0,2014
2013,1,2,2013
2013,0,2,2015
2013,1,2,2015
2013,0,2,2014
2013,1,1,2014
2013,0,0,2014
2013,1,2,2014
2013,1,0,2014
2013,1,0,2014
2013,1,2,2013
2013,1,0,2013
2013,1,2,2014
2013,1,2,2014
2013,0,2,2014
2013,1,1,2014
2013,0,1,2013
2013,1,2,2013
2013,1,2,2014
2013,0,0,2014
2013,0,0,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2015
2013,0,0,2013
2013,1,0,2015
2013,1,2,2014
2013,1,0,2015
2013,1,1,2014
2013,1,2,2013
2013,1,2,2013
2013,1,2,2013
2013,1,2,2013
2013,1,2,2014
2013,1,0,2014
2013,1,2,2013
2013,1,1,2014
2013,1,2,2013
2013,1,2,2013
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2015
2013,1,2,2013
2013,1,2,2014
2013,1,2,2015
2013,1,1,2013
2013,1,2,2013
2013,1,1,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,1,2013
2013,1,2,2013
2013,1,1,2014
2013,1,0,2013
2013,1,0,2015
2013,1,2,2013
2013,1,2,2013
2013,1,1,2014
2013,1,2,2013
2013,1,2,2014
2013,1,1,2013
2013,1,2,2015
2013,1,1,2013
2013,1,2,2013
2013,1,1,2015
2013,1,1,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2013
2013,1,2,2015
2013,1,2,2015
2013,1,2,2015
2013,1,2,2015
2013,1,2,2014
2013,1,2,2013
2013,1,2,2013
2013,1,1,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2015
2013,1,2,2013
2013,1,1,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,1,2014
2013,1,1,2015
2013,1,2,2014
2013,1,2,2014
2013,1,0,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,1,2014
2013,1,2,2013
2013,1,2,2013
2013,1,2,2014
2013,1,2,2015
2013,1,2,2013
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2015
2013,1,2,2014
2013,1,2,2015
2013,1,1,2013
2013,0,2,2013
2013,0,0,2015
2013,1,2,2015
2013,1,2,2014
2013,1,2,2013
2013,1,2,2015
2013,1,1,2014
2013,1,2,2014
2013,1,2,2013
2013,1,1,2015
2013,1,1,2015
2013,1,2,2014
2013,1,2,2015
2013,1,2,2013
2013,1,1,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,1,2015
2013,1,2,2013
2013,1,1,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,1,2014
2013,1,2,2015
2013,1,0,2013
2013,1,2,2013
2013,1,0,2013
2013,1,0,2014
2013,1,2,2014
2013,1,2,2015
2013,1,1,2013
2013,0,2,2015
2013,1,2,2015
2013,1,2,2015
2013,1,2,2015
2013,1,2,2015
2013,1,2,2015
2013,0,1,2015
2013,1,1,2015
2013,1,0,2015
2013,1,2,2013
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,0,2013
2013,0,0,2014
2013,1,0,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2015
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,1,2014
2013,1,2,2015
2013,1,2,2013
2013,1,2,2014
2013,1,1,2014
2013,1,1,2013
2013,1,2,2013
2013,1,2,2015
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2015
2013,1,1,2013
2013,1,2,2014
2013,1,2,2014
2013,1,1,2013
2013,1,2,2014
2013,1,1,2015
2013,1,2,2015
2013,0,2,2015
2013,1,0,2014
2013,0,1,2015
2013,1,2,2014
2013,1,2,2015
2013,1,2,2015
2013,0,2,2015
2013,0,2,2015
2013,0,2,2015
2013,0,2,2015
2013,1,2,2015
2013,1,1,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2015
2013,1,1,2014
2013,1,2,2014
2013,1,1,2015
2013,1,2,2015
2013,1,1,2014
2013,1,1,2014
2013,1,2,2014
2013,1,1,2013
2013,1,2,2015
2013,1,2,2013
2013,1,2,2013
2013,1,1,2014
2013,1,1,2015
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,0,2013
2013,1,2,2014
2013,1,2,2014
2013,1,1,2015
2013,1,2,2014
2013,1,0,2014
2013,1,2,2015
2013,1,2,2013
2013,1,2,2014
2013,1,0,2014
2013,1,1,2014
2013,1,1,2015
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,1,2014
2013,1,2,2014
2013,1,2,2015
2013,1,1,2014
2013,1,2,2014
2013,1,1,2014
2013,1,2,2013
2013,1,1,2014
2013,1,1,2015
2013,1,1,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2013
2013,1,2,2013
2013,1,0,2015
2013,1,2,2014
2013,1,2,2015
2013,1,2,2015
2013,1,2,2015
2013,1,2,2014
2013,1,2,2015
2013,1,1,2014
2013,1,2,2015
2013,1,1,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,0,2015
2013,1,0,2015
2013,1,0,2015
2013,1,0,2015
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2013
2013,1,2,2015
2013,1,0,2013
2013,1,2,2015
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,0,2014
2013,1,1,2014
2013,1,1,2014
2013,1,2,2015
2013,1,2,2015
2013,1,0,2014
2013,1,1,2014
2013,1,1,2014
2013,1,1,2014
2013,1,2,2014
2013,1,0,2013
2013,1,2,2014
2013,1,2,2014
2013,0,2,2015
2013,1,0,2015
2013,1,1,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,0,2,2013
2013,1,1,2014
2013,1,2,2015
2013,1,2,2014
2013,1,1,2014
2013,1,1,2015
2013,1,2,2015
2013,1,1,2014
2013,1,1,2014
2013,1,1,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
