item_id,item_name,recommend,sentimiento,año_posted
24790,Command and Conquer 3: Tiberium Wars,1,2,2012
24790,Command and Conquer 3: Tiberium Wars,1,2,2015
24810,Command and Conquer 3: Kane's Wrath,1,0,2012
24810,Command and Conquer 3: Kane's Wrath,1,2,2014
45300,Wings of Prey,1,2,2014
45300,Wings of Prey,1,2,2011
35420,Killing Floor Mod: Defence Alliance 2,1,2,2013
35420,Killing Floor Mod: Defence Alliance 2,1,2,2015
35420,Killing Floor Mod: Defence Alliance 2,0,1,2014
32430,STAR WARS‚Ñ¢: The Force Unleashed‚Ñ¢ Ultimate Sith Edition,1,2,2014
32430,STAR WARS‚Ñ¢: The Force Unleashed‚Ñ¢ Ultimate Sith Edition,1,0,2014
32430,STAR WARS‚Ñ¢: The Force Unleashed‚Ñ¢ Ultimate Sith Edition,0,0,2015
32430,STAR WARS‚Ñ¢: The Force Unleashed‚Ñ¢ Ultimate Sith Edition,1,1,2015
32430,STAR WARS‚Ñ¢: The Force Unleashed‚Ñ¢ Ultimate Sith Edition,0,1,2015
32430,STAR WARS‚Ñ¢: The Force Unleashed‚Ñ¢ Ultimate Sith Edition,1,0,2014
32430,STAR WARS‚Ñ¢: The Force Unleashed‚Ñ¢ Ultimate Sith Edition,0,0,2015
32430,STAR WARS‚Ñ¢: The Force Unleashed‚Ñ¢ Ultimate Sith Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2014
22370,Fallout 3 - Game of the Year Edition,1,0,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2014
22370,Fallout 3 - Game of the Year Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2013
22370,Fallout 3 - Game of the Year Edition,1,2,2013
22370,Fallout 3 - Game of the Year Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2014
22370,Fallout 3 - Game of the Year Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2013
22370,Fallout 3 - Game of the Year Edition,1,1,2014
22370,Fallout 3 - Game of the Year Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2014
22370,Fallout 3 - Game of the Year Edition,1,2,2013
22370,Fallout 3 - Game of the Year Edition,1,2,2011
22370,Fallout 3 - Game of the Year Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2014
22370,Fallout 3 - Game of the Year Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,0,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,1,2014
22370,Fallout 3 - Game of the Year Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2014
22370,Fallout 3 - Game of the Year Edition,1,2,2012
22370,Fallout 3 - Game of the Year Edition,1,2,2012
22370,Fallout 3 - Game of the Year Edition,1,2,2014
22370,Fallout 3 - Game of the Year Edition,0,0,2014
22370,Fallout 3 - Game of the Year Edition,1,1,2014
22370,Fallout 3 - Game of the Year Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,1,2012
22370,Fallout 3 - Game of the Year Edition,1,0,2014
22370,Fallout 3 - Game of the Year Edition,1,2,2011
22370,Fallout 3 - Game of the Year Edition,1,0,2013
22370,Fallout 3 - Game of the Year Edition,1,1,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2013
22370,Fallout 3 - Game of the Year Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,0,2014
22370,Fallout 3 - Game of the Year Edition,1,0,2013
22370,Fallout 3 - Game of the Year Edition,1,1,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2013
22370,Fallout 3 - Game of the Year Edition,0,2,2014
22370,Fallout 3 - Game of the Year Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2014
22370,Fallout 3 - Game of the Year Edition,1,0,2015
22370,Fallout 3 - Game of the Year Edition,1,1,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2014
22370,Fallout 3 - Game of the Year Edition,1,0,2015
22370,Fallout 3 - Game of the Year Edition,1,2,2015
22370,Fallout 3 - Game of the Year Edition,1,1,2014
38210,Roogoo,1,0,2015
38210,Roogoo,1,0,2015
38210,Roogoo,1,2,2014
42120,Lead and Gold - Gangs of the Wild West,0,0,2015
12220,Grand Theft Auto: Episodes from Liberty City,1,2,2014
12220,Grand Theft Auto: Episodes from Liberty City,1,2,2011
12220,Grand Theft Auto: Episodes from Liberty City,1,0,2014
12220,Grand Theft Auto: Episodes from Liberty City,1,2,2014
12220,Grand Theft Auto: Episodes from Liberty City,1,2,2014
12220,Grand Theft Auto: Episodes from Liberty City,1,2,2013
12220,Grand Theft Auto: Episodes from Liberty City,1,2,2015
12220,Grand Theft Auto: Episodes from Liberty City,0,2,2013
45400,Fortix,1,2,2013
28000,Kane & Lynch 2: Dog Days,0,0,2015
28000,Kane & Lynch 2: Dog Days,0,1,2015
28000,Kane & Lynch 2: Dog Days,1,0,2014
28000,Kane & Lynch 2: Dog Days,1,2,2015
50130,Mafia II,1,2,2015
50130,Mafia II,1,2,2014
50130,Mafia II,1,0,2013
50130,Mafia II,1,1,2014
50130,Mafia II,1,2,2014
50130,Mafia II,1,1,2013
50130,Mafia II,1,2,2013
50130,Mafia II,1,2,2011
50130,Mafia II,1,2,2014
50130,Mafia II,1,2,2015
50130,Mafia II,1,1,2014
50130,Mafia II,1,2,2013
50130,Mafia II,1,1,2014
50130,Mafia II,1,2,2013
50130,Mafia II,1,2,2014
50130,Mafia II,1,2,2014
50130,Mafia II,1,1,2014
50130,Mafia II,1,2,2015
50130,Mafia II,1,1,2015
50130,Mafia II,1,0,2015
50130,Mafia II,1,1,2015
50130,Mafia II,1,0,2014
50130,Mafia II,1,2,2013
50130,Mafia II,1,2,2015
50130,Mafia II,1,2,2014
50130,Mafia II,1,1,2013
50130,Mafia II,1,2,2014
50130,Mafia II,1,1,2011
50130,Mafia II,0,0,2014
50130,Mafia II,1,2,2013
50130,Mafia II,1,2,2012
50130,Mafia II,1,2,2015
50130,Mafia II,1,1,2014
50130,Mafia II,1,1,2015
50510,Burn Zombie Burn,1,2,2011
48800,Ship Simulator Extremes,1,2,2015
48800,Ship Simulator Extremes,0,0,2015
48800,Ship Simulator Extremes,1,1,2014
22600,Worms Reloaded,1,1,2015
22600,Worms Reloaded,1,2,2014
22600,Worms Reloaded,1,1,2015
22600,Worms Reloaded,1,2,2012
22600,Worms Reloaded,1,1,2010
22600,Worms Reloaded,1,2,2014
22600,Worms Reloaded,1,0,2011
22600,Worms Reloaded,1,0,2015
22600,Worms Reloaded,1,2,2013
22600,Worms Reloaded,1,2,2010
42960,Victoria II,1,0,2015
42960,Victoria II,1,1,2015
42960,Victoria II,1,2,2014
42960,Victoria II,1,0,2014
42960,Victoria II,1,1,2015
42960,Victoria II,1,2,2014
42960,Victoria II,0,1,2015
4850,Cossacks: Back to War,1,2,2013
57640,Broken Sword 1 - Shadow of the Templars: Director's Cut,1,2,2014
62100,Chime,1,2,2010
62100,Chime,1,1,2014
70100,Hacker Evolution,1,2,2015
70100,Hacker Evolution,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,0,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2012
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,1,2015
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,1,2013
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,0,2013
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,0,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,1,2015
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,1,2012
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,0,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,0,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,0,0,2014
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,0,0,2015
8930,Sid Meier's Civilization V,0,0,2015
8930,Sid Meier's Civilization V,0,0,2015
8930,Sid Meier's Civilization V,0,0,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,0,2015
8930,Sid Meier's Civilization V,1,1,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2011
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,1,2013
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,0,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,1,2015
8930,Sid Meier's Civilization V,1,0,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,1,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,0,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,1,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,0,2,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,0,2014
8930,Sid Meier's Civilization V,1,1,2013
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,0,2014
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,0,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,0,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2011
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,0,2015
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,0,0,2015
8930,Sid Meier's Civilization V,1,0,2014
8930,Sid Meier's Civilization V,1,0,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,1,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,1,2015
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,1,2012
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,0,2014
8930,Sid Meier's Civilization V,1,2,2010
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,0,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,0,0,2015
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,1,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,0,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,0,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,0,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,0,2014
8930,Sid Meier's Civilization V,1,0,2015
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,0,2015
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,0,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,0,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2012
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,0,2014
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,0,2015
8930,Sid Meier's Civilization V,1,1,2015
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,1,2015
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,0,2014
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,0,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2015
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,1,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2014
8930,Sid Meier's Civilization V,1,2,2013
8930,Sid Meier's Civilization V,1,2,2015
22650,Alien Breed 2: Assault,1,0,2014
42920,The Kings' Crusade,0,0,2012
47790,Medal of Honor(TM) Single Player,1,2,2014
47790,Medal of Honor(TM) Single Player,0,2,2015
47790,Medal of Honor(TM) Single Player,0,0,2014
47790,Medal of Honor(TM) Single Player,1,2,2013
47790,Medal of Honor(TM) Single Player,0,0,2013
47790,Medal of Honor(TM) Single Player,1,2,2013
47790,Medal of Honor(TM) Single Player,1,1,2013
47790,Medal of Honor(TM) Single Player,1,2,2015
47790,Medal of Honor(TM) Single Player,1,2,2014
47790,Medal of Honor(TM) Single Player,1,1,2014
32500,STAR WARS‚Ñ¢: The Force Unleashed‚Ñ¢ II,0,0,2015
32500,STAR WARS‚Ñ¢: The Force Unleashed‚Ñ¢ II,1,2,2011
32500,STAR WARS‚Ñ¢: The Force Unleashed‚Ñ¢ II,0,0,2015
32500,STAR WARS‚Ñ¢: The Force Unleashed‚Ñ¢ II,0,2,2015
32500,STAR WARS‚Ñ¢: The Force Unleashed‚Ñ¢ II,1,2,2013
32500,STAR WARS‚Ñ¢: The Force Unleashed‚Ñ¢ II,1,2,2014
33980,Pound of Ground,0,1,2013
42700,Call of Duty: Black Ops,1,2,2014
42700,Call of Duty: Black Ops,1,2,2014
42700,Call of Duty: Black Ops,1,1,2014
42700,Call of Duty: Black Ops,1,2,2015
42700,Call of Duty: Black Ops,1,0,2012
42700,Call of Duty: Black Ops,1,2,2011
42700,Call of Duty: Black Ops,1,2,2014
42700,Call of Duty: Black Ops,1,2,2014
42700,Call of Duty: Black Ops,1,2,2014
42700,Call of Duty: Black Ops,1,2,2015
42700,Call of Duty: Black Ops,1,2,2012
42700,Call of Duty: Black Ops,1,2,2013
42700,Call of Duty: Black Ops,1,2,2015
42700,Call of Duty: Black Ops,1,1,2014
42700,Call of Duty: Black Ops,1,2,2015
42700,Call of Duty: Black Ops,1,2,2011
42700,Call of Duty: Black Ops,1,2,2014
42700,Call of Duty: Black Ops,0,0,2014
42700,Call of Duty: Black Ops,1,0,2011
42700,Call of Duty: Black Ops,1,2,2015
42700,Call of Duty: Black Ops,1,2,2014
42700,Call of Duty: Black Ops,1,1,2012
42700,Call of Duty: Black Ops,1,2,2014
42700,Call of Duty: Black Ops,1,2,2014
42700,Call of Duty: Black Ops,1,2,2014
42700,Call of Duty: Black Ops,1,1,2015
42700,Call of Duty: Black Ops,1,2,2015
31290,Back to the Future: Ep 1 - It's About Time,1,1,2014
31290,Back to the Future: Ep 1 - It's About Time,1,2,2015
31290,Back to the Future: Ep 1 - It's About Time,1,2,2012
31290,Back to the Future: Ep 1 - It's About Time,1,2,2014
31290,Back to the Future: Ep 1 - It's About Time,1,2,2013
31290,Back to the Future: Ep 1 - It's About Time,1,0,2015
12100,Grand Theft Auto III,1,1,2015
12100,Grand Theft Auto III,1,2,2015
12100,Grand Theft Auto III,1,2,2013
12100,Grand Theft Auto III,1,2,2014
12120,Grand Theft Auto: San Andreas,1,1,2015
12120,Grand Theft Auto: San Andreas,1,2,2014
12120,Grand Theft Auto: San Andreas,1,1,2014
12120,Grand Theft Auto: San Andreas,0,1,2015
12120,Grand Theft Auto: San Andreas,0,2,2014
12120,Grand Theft Auto: San Andreas,1,2,2014
12120,Grand Theft Auto: San Andreas,1,2,2015
12120,Grand Theft Auto: San Andreas,1,2,2014
12120,Grand Theft Auto: San Andreas,1,2,2015
12120,Grand Theft Auto: San Andreas,1,2,2012
12120,Grand Theft Auto: San Andreas,1,2,2015
12120,Grand Theft Auto: San Andreas,1,2,2014
12120,Grand Theft Auto: San Andreas,1,2,2014
12120,Grand Theft Auto: San Andreas,1,2,2014
12120,Grand Theft Auto: San Andreas,1,2,2013
12120,Grand Theft Auto: San Andreas,1,2,2013
12120,Grand Theft Auto: San Andreas,0,1,2014
12120,Grand Theft Auto: San Andreas,1,2,2013
12120,Grand Theft Auto: San Andreas,1,1,2014
12120,Grand Theft Auto: San Andreas,1,2,2013
12120,Grand Theft Auto: San Andreas,1,2,2014
12120,Grand Theft Auto: San Andreas,1,1,2014
12120,Grand Theft Auto: San Andreas,1,2,2013
12120,Grand Theft Auto: San Andreas,1,1,2015
12120,Grand Theft Auto: San Andreas,1,1,2014
12120,Grand Theft Auto: San Andreas,1,0,2015
12120,Grand Theft Auto: San Andreas,1,1,2015
12120,Grand Theft Auto: San Andreas,1,2,2015
12110,Grand Theft Auto: Vice City,1,0,2014
12110,Grand Theft Auto: Vice City,1,2,2015
12110,Grand Theft Auto: Vice City,1,2,2015
12110,Grand Theft Auto: Vice City,1,2,2014
12110,Grand Theft Auto: Vice City,1,2,2014
12110,Grand Theft Auto: Vice City,1,2,2014
12110,Grand Theft Auto: Vice City,1,2,2014
12110,Grand Theft Auto: Vice City,1,1,2014
12110,Grand Theft Auto: Vice City,1,2,2015
12110,Grand Theft Auto: Vice City,1,1,2015
12110,Grand Theft Auto: Vice City,1,1,2014
12110,Grand Theft Auto: Vice City,1,1,2013
12110,Grand Theft Auto: Vice City,1,2,2015
12110,Grand Theft Auto: Vice City,1,1,2015
47780,Dead Space 2,1,0,2015
47780,Dead Space 2,1,0,2014
47780,Dead Space 2,1,2,2013
47890,The Sims(TM) 3,1,2,2013
47890,The Sims(TM) 3,1,2,2014
47890,The Sims(TM) 3,0,0,2014
47890,The Sims(TM) 3,1,0,2014
47890,The Sims(TM) 3,1,0,2015
47890,The Sims(TM) 3,1,1,2014
47890,The Sims(TM) 3,1,2,2014
47890,The Sims(TM) 3,1,2,2014
47890,The Sims(TM) 3,1,0,2014
47890,The Sims(TM) 3,1,1,2014
47890,The Sims(TM) 3,1,1,2014
47890,The Sims(TM) 3,0,2,2014
47890,The Sims(TM) 3,1,0,2014
47890,The Sims(TM) 3,1,0,2014
47890,The Sims(TM) 3,1,2,2013
47890,The Sims(TM) 3,1,2,2014
47890,The Sims(TM) 3,1,0,2014
7520,Two Worlds II,0,0,2014
7520,Two Worlds II,1,2,2014
7520,Two Worlds II,1,2,2012
7520,Two Worlds II,1,2,2013
9930,Test Drive Unlimited 2,1,2,2014
9930,Test Drive Unlimited 2,1,2,2015
9930,Test Drive Unlimited 2,1,0,2014
9930,Test Drive Unlimited 2,1,2,2015
9930,Test Drive Unlimited 2,0,1,2015
9930,Test Drive Unlimited 2,1,2,2014
9930,Test Drive Unlimited 2,1,2,2015
55100,Homefront,1,2,2015
55100,Homefront,1,0,2013
55100,Homefront,1,2,2014
92700,Shadow Harvest: Phantom Ops,0,0,2014
